广东省,农、林、牧、渔业-农业,345
广东省,农、林、牧、渔业-林业,79
广东省,农、林、牧、渔业-畜牧业,115
广东省,农、林、牧、渔业-渔业,120
广东省,农、林、牧、渔业-农、林、牧、渔专业及辅助性活动,137
广东省,采矿业-煤炭开采和洗选业,0
广东省,采矿业-石油和天然气开采业,0
广东省,采矿业-黑色金属矿采选业,5
广东省,采矿业-有色金属矿采选业,5
广东省,采矿业-非金属矿采选业,7
广东省,采矿业-开采专业及辅助性活动,3
广东省,采矿业-其他采矿业,1
广东省,制造业-农副食品加工业,35
广东省,制造业-食品制造业,39
广东省,制造业-酒、饮料和精制茶制造业,21
广东省,制造业-烟草制品业,2
广东省,制造业-纺织业,69
广东省,制造业-纺织服装、服饰业,68
广东省,制造业-皮革、毛皮、羽毛及其制品和制鞋业,49
广东省,制造业-木材加工和木、竹、藤、棕、草制品业,17
广东省,制造业-家具制造业,60
广东省,制造业-造纸和纸制品业,49
广东省,制造业-印刷和记录媒介复制业,38
广东省,制造业-文教、工美、体育和娱乐用品制造业,97
广东省,制造业-石油、煤炭及其他燃料加工业,10
广东省,制造业-化学原料和化学制品制造业,94
广东省,制造业-医药制造业,56
广东省,制造业-化学纤维制造业,5
广东省,制造业-橡胶和塑料制品业,149
广东省,制造业-非金属矿物制品业,116
广东省,制造业-黑色金属冶炼和压延加工业,13
广东省,制造业-有色金属冶炼和压延加工业,35
广东省,制造业-金属制品业,97
广东省,制造业-通用设备制造业,96
广东省,制造业-专用设备制造业,99
广东省,制造业-汽车制造业,59
广东省,制造业-铁路、船舶、航空航天和其他运输设备制造业,48
广东省,制造业-电气机械和器材制造业,191
广东省,制造业-计算机、通信和其他电子设备制造业,632
广东省,制造业-仪器仪表制造业,106
广东省,制造业-其他制造业,95
广东省,制造业-废弃资源综合利用业,7
广东省,制造业-金属制品、机械和设备修理业,7
广东省,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,65
广东省,电力、热力、燃气及水生产和供应业-燃气生产和供应业,12
广东省,电力、热力、燃气及水生产和供应业-水的生产和供应业,15
广东省,建筑业-房屋建筑业,1601
广东省,建筑业-土木工程建筑业,1019
广东省,建筑业-建筑安装业,686
广东省,建筑业-建筑装饰、装修和其他建筑业,1849
广东省,批发和零售业-批发业,1480
广东省,批发和零售业-零售业,246
广东省,交通运输、仓储和邮政业-铁路运输业,4
广东省,交通运输、仓储和邮政业-道路运输业,70
广东省,交通运输、仓储和邮政业-水上运输业,26
广东省,交通运输、仓储和邮政业-航空运输业,10
广东省,交通运输、仓储和邮政业-管道运输业,4
广东省,交通运输、仓储和邮政业-多式联运和运输代理业,36
广东省,交通运输、仓储和邮政业-装卸搬运和仓储业,47
广东省,交通运输、仓储和邮政业-邮政业,8
广东省,住宿和餐饮业-住宿业,79
广东省,住宿和餐饮业-餐饮业,65
广东省,信息传输、软件和信息技术服务业-电信、广播电视和卫星传输服务,16
广东省,信息传输、软件和信息技术服务业-互联网和相关服务,19
广东省,信息传输、软件和信息技术服务业-软件和信息技术服务业,361
广东省,金融业-货币金融服务,363
广东省,金融业-资本市场服务,461
广东省,金融业-保险业,97
广东省,金融业-其他金融业,394
广东省,房地产业-房地产业,6196
广东省,租赁和商务服务业-租赁业,46
广东省,租赁和商务服务业-商务服务业,2164
广东省,科学研究和技术服务业-研究和试验发展,194
广东省,科学研究和技术服务业-专业技术服务业,238
广东省,科学研究和技术服务业-科技推广和应用服务业,199
广东省,水利、环境和公共设施管理业-水利管理业,42
广东省,水利、环境和公共设施管理业-生态保护和环境治理业,19
广东省,水利、环境和公共设施管理业-公共设施管理业,65
广东省,水利、环境和公共设施管理业-土地管理业,3
广东省,居民服务、修理和其他服务业-居民服务业,22
广东省,居民服务、修理和其他服务业-机动车、电子产品和日用产品修理业,6
广东省,居民服务、修理和其他服务业-其他服务业,434
广东省,教育-教育,9
广东省,卫生和社会工作-卫生,32
广东省,卫生和社会工作-社会工作,4
广东省,文化、体育和娱乐业-新闻和出版业,15
广东省,文化、体育和娱乐业-广播、电视、电影和录音制作业,12
广东省,文化、体育和娱乐业-文化艺术业,41
广东省,文化、体育和娱乐业-体育,27
广东省,文化、体育和娱乐业-娱乐业,18
广东省,公共管理、社会保障和社会组织-中国共产党机关,0
广东省,公共管理、社会保障和社会组织-国家机构,0
广东省,公共管理、社会保障和社会组织-人民政协、民主党派,0
广东省,公共管理、社会保障和社会组织-社会保障,0
广东省,公共管理、社会保障和社会组织-群众团体、社会团体和其他成员组织,0
广东省,公共管理、社会保障和社会组织-基层群众自治组织,0
广东省,国际组织-国际组织,0
